attribution_tag,attribution_name,dimred_tag,dimred_name,distribution_sample_count,token_count_mean,token_count_std,top1_share_mean,top1_share_std,top3_share_mean,top3_share_std,normalized_entropy_mean,normalized_entropy_std,coverage80_tokens_mean,coverage80_tokens_std,coverage80_ratio_mean,coverage80_ratio_std
value_zeroing,value_zeroing,factor_analysis_n_components_1,factor_analysis,60,13.166666666666666,3.608683814087416,0.37705117415280115,0.08655175449789784,0.5615543402772599,0.06807355081927148,0.830273199334633,0.05737929522530927,8.1,2.252682017326556,0.6163879301669549,0.048370743725707266
value_zeroing,value_zeroing,factor_analysis_n_components_3,factor_analysis,60,13.166666666666666,3.608683814087416,0.21497047425132243,0.007150879731377809,0.6397472783249888,0.028170170885824932,0.8575110577396059,0.0421126342160104,7.633333333333334,1.6152521623643161,0.5930877258276639,0.05969582033331656
value_zeroing,value_zeroing,factor_analysis_n_components_5,factor_analysis,60,13.166666666666666,3.608683814087416,0.14691431056565582,0.020907884132145848,0.4379768821259712,0.044605769943124006,0.9175681825976624,0.03670717177827734,7.683333333333334,1.4200938936093863,0.6032814227396269,0.08633846511837893
value_zeroing,value_zeroing,ica_n_components_1,ica,60,13.166666666666666,3.608683814087416,0.31374064432433074,0.07815981141185452,0.540201892813157,0.06824759426444434,0.8680597335180764,0.03787134189881995,8.283333333333333,2.2706055838727526,0.6306795250100203,0.04378656486513753
value_zeroing,value_zeroing,ica_n_components_3,ica,60,13.166666666666666,3.608683814087416,0.2110465739008898,0.009159127201701416,0.6244153516677896,0.03469783415027978,0.865343155600301,0.038662621953139714,7.6,1.7093957699447735,0.5889376251973002,0.06073398246294221
value_zeroing,value_zeroing,ica_n_components_5,ica,60,13.166666666666666,3.608683814087416,0.14438856315220028,0.016618002800114526,0.4308926277870707,0.03856392529655904,0.9239380356290808,0.035591631364488646,7.783333333333333,1.496795069548931,0.6102756774815599,0.08561384241801076
value_zeroing,value_zeroing,kernel_pca_n_components_1,kernel_pca,60,13.166666666666666,3.608683814087416,0.31374069905852014,0.07815977308338999,0.5402019336601812,0.06824759403567437,0.8680597100353659,0.037871318704690494,8.283333333333333,2.2706055838727526,0.6306795250100203,0.04378656486513753
value_zeroing,value_zeroing,kernel_pca_n_components_3,kernel_pca,60,13.166666666666666,3.608683814087416,0.24445287321541428,0.02968890404187155,0.5941314900624926,0.03554201991708906,0.8793075894632063,0.032109417709131415,8.0,1.8226447537315342,0.6191353329046828,0.05930988690507815
value_zeroing,value_zeroing,kernel_pca_n_components_5,kernel_pca,60,13.166666666666666,3.608683814087416,0.22443444118393932,0.030755944109213684,0.5468420787238248,0.040529447631762305,0.9030545056603072,0.030677180823251323,8.35,1.8850437211132465,0.6456024221020351,0.05334272204601973
value_zeroing,value_zeroing,nmf_n_components_1,nmf,60,13.166666666666666,3.608683814087416,0.382391793026427,0.07853937418543444,0.7931892003688444,0.05383221462573915,0.6674936984561146,0.08609429990759136,3.6333333333333333,0.6629841797500676,0.299856336688767,0.10496627067856194
value_zeroing,value_zeroing,nmf_n_components_3,nmf,60,13.166666666666666,3.608683814087416,0.30189633808825084,0.021676917540580577,0.815544247638419,0.05440567426878503,0.6673256638264912,0.07865417654264248,3.4166666666666665,0.561223441609872,0.2853680944528467,0.1142590849173244
value_zeroing,value_zeroing,nmf_n_components_5,nmf,60,13.166666666666666,3.608683814087416,0.24561505647870577,0.02583984647119186,0.6544676547487157,0.055529831164757674,0.752442301932039,0.07894396926237218,4.616666666666666,0.6661721329614917,0.37838115537999434,0.11998437219360898
value_zeroing,value_zeroing,pca_n_components_1,pca,60,13.166666666666666,3.608683814087416,0.3137406286745171,0.0781598020919798,0.5402019397779791,0.06824759538020368,0.8680597413864208,0.03787131594554895,8.283333333333333,2.2706055838727526,0.6306795250100203,0.04378656486513753
value_zeroing,value_zeroing,pca_n_components_3,pca,60,13.166666666666666,3.608683814087416,0.24445286207200828,0.02968890699625143,0.594131464193204,0.035542014800131555,0.8793076046754597,0.03210941554946431,8.0,1.8226447537315342,0.6191353329046828,0.05930988690507815
value_zeroing,value_zeroing,pca_n_components_5,pca,60,13.166666666666666,3.608683814087416,0.22472009544445457,0.03136048321438181,0.5478051835445744,0.04433572598983957,0.9026316725551456,0.029688024478179673,8.35,1.8850437211132465,0.6456024221020351,0.05334272204601973
