attribution_tag,attribution_name,dimred_tag,dimred_name,distribution_sample_count,token_count_mean,token_count_std,top1_share_mean,top1_share_std,top3_share_mean,top3_share_std,normalized_entropy_mean,normalized_entropy_std,coverage80_tokens_mean,coverage80_tokens_std,coverage80_ratio_mean,coverage80_ratio_std
saliency,saliency,nmf_n_components_5,nmf,1000,36.94,12.122844689402045,0.1905822153469558,0.03616362114391835,0.4711720815723818,0.06164400279601925,0.7600800711523497,0.05578258897739915,10.09,3.4611963076196477,0.2864852174381915,0.08449501843180274
saliency,saliency,pca_n_components_1,pca,1000,36.94,12.122844689402045,0.2956309444950384,0.08578313324878835,0.4540190576169475,0.053673160302631834,0.8139620266571841,0.04538564514833988,20.196,6.5990250136767274,0.5484043347783738,0.03497918400532729
saliency,saliency,pca_n_components_3,pca,1000,36.94,12.122844689402045,0.2673967039052776,0.06819374384603709,0.47626472844038314,0.05091835675406072,0.818089948201402,0.03576065113800448,19.97,6.306891221265583,0.5444996771063773,0.03186042354909231
saliency,saliency,pca_n_components_5,pca,1000,36.94,12.122844689402045,0.255656820507019,0.06709979682846716,0.45822305243335426,0.04906078441896021,0.8293514976115374,0.03506743149858437,20.358,6.146186753720685,0.5575808383521944,0.03200327723534481
value_zeroing,value_zeroing,baseline,baseline,1000,36.94,12.122844689402045,0.2601050404448873,0.0434934847204811,0.623600173862091,0.07641372107784097,0.6279887487307193,0.06956222251322544,5.821,1.3597087216782158,0.17449225028333387,0.06634303421871868
value_zeroing,value_zeroing,factor_analysis_n_components_1,factor_analysis,1000,36.94,12.122844689402045,0.35558323536089625,0.07860475779362339,0.4898216923946519,0.026173853955505633,0.7818298083749762,0.04325275452586907,21.735,7.25475060952521,0.5882790154293318,0.03180471355441261
value_zeroing,value_zeroing,factor_analysis_n_components_3,factor_analysis,1000,36.94,12.122844689402045,0.2017199753092179,0.010652471360913763,0.5978444243964539,0.04185016531452995,0.7613003421420699,0.035154002536184004,18.522,5.694729663991605,0.5060701653061599,0.02566562432439925
value_zeroing,value_zeroing,factor_analysis_n_components_5,factor_analysis,1000,36.94,12.122844689402045,0.13220953801993204,0.0072236970949636475,0.3962622776532557,0.021847312871996993,0.8069510844584483,0.040452793284199984,16.534,4.607610451641292,0.4572500250530619,0.041064100262171284
value_zeroing,value_zeroing,ica_n_components_1,ica,1000,36.94,12.122844689402045,0.26669943802107837,0.0532716084940706,0.4673108629701883,0.028090042299322222,0.8265683498727814,0.027508794184985943,21.927,7.19370700129081,0.5945187837682886,0.028541623231431865
value_zeroing,value_zeroing,ica_n_components_3,ica,1000,36.94,12.122844689402045,0.19039961109068407,0.012529151507768963,0.5579578796648739,0.049028546783594584,0.7838552303243905,0.03390840923289071,18.882,5.845703400639503,0.5154507886699682,0.02694180069254729
value_zeroing,value_zeroing,ica_n_components_5,ica,1000,36.94,12.122844689402045,0.12731478587520548,0.0075637226849173496,0.3810235471302626,0.022996418425065612,0.8215801278972344,0.03835731483834801,16.827,4.694156591562121,0.46535015978687455,0.04454215352279224
value_zeroing,value_zeroing,kernel_pca_n_components_1,kernel_pca,1000,36.94,12.122844689402045,0.2666994359570776,0.053271610453237285,0.46731085987028953,0.028090044656935854,0.8265683521968853,0.027508792365601796,21.927,7.19370700129081,0.5945187837682886,0.028541623231431865
value_zeroing,value_zeroing,kernel_pca_n_components_3,kernel_pca,1000,36.94,12.122844689402045,0.22173569804149454,0.02653664433995626,0.5254973905073992,0.03811363892981406,0.8073733811751403,0.028456138303566317,20.482,6.52704207725661,0.5572084361287891,0.024299579773594728
value_zeroing,value_zeroing,kernel_pca_n_components_5,kernel_pca,1000,36.94,12.122844689402045,0.1996261165832572,0.02629907164492957,0.4761694557510164,0.03702103761428606,0.823326997804825,0.029249647555182424,20.141,6.09493783949166,0.5513462160994311,0.02980316419234428
value_zeroing,value_zeroing,nmf_n_components_1,nmf,1000,36.94,12.122844689402045,0.4047511565669307,0.07932004270531125,0.7675711393660988,0.059258931720316675,0.516920322261821,0.07372867358875387,4.027,0.9072453329139225,0.1231307244680241,0.05437472675027
value_zeroing,value_zeroing,nmf_n_components_3,nmf,1000,36.94,12.122844689402045,0.28919287779706404,0.02460866766203413,0.7743956608812497,0.06692890436203985,0.5319756277000006,0.06584010940527966,3.82,0.7747258871369926,0.11638714863206094,0.049401509090293574
value_zeroing,value_zeroing,nmf_n_components_5,nmf,1000,36.94,12.122844689402045,0.22167937004743615,0.02017250787728699,0.5975151987102072,0.04677822842120465,0.6023132797698708,0.06368155575745046,5.2,0.696049196885166,0.1576590755886322,0.05917702109664692
value_zeroing,value_zeroing,pca_n_components_1,pca,1000,36.94,12.122844689402045,0.26669943682779923,0.05327160903864713,0.467310863996196,0.028090042785111975,0.826568349833819,0.02750879390242549,21.927,7.19370700129081,0.5945187837682886,0.028541623231431865
value_zeroing,value_zeroing,pca_n_components_3,pca,1000,36.94,12.122844689402045,0.22173569667204288,0.026536641257004136,0.5254973919745459,0.03811363826355663,0.807373378383279,0.02845614143807585,20.482,6.52704207725661,0.5572084361287891,0.024299579773594728
value_zeroing,value_zeroing,pca_n_components_5,pca,1000,36.94,12.122844689402045,0.1996261158944436,0.026299069440702014,0.4761694597469203,0.03702103574584726,0.8233269956166485,0.029249650698422534,20.141,6.09493783949166,0.5513462160994311,0.02980316419234428
