attribution_tag,attribution_name,dimred_tag,dimred_name,prompt_count,soft_suff_mean,soft_suff_std,soft_comp_mean,soft_comp_std,final_suff_mean,final_suff_std,final_comp_mean,final_comp_std
input_x_gradient,input_x_gradient,baseline,baseline,100,0.011476763070341551,0.008229454479625677,0.14107376612208078,0.06756298545245627,2.0604395682373218,3.8004941166352486,0.9618049583276554,0.358339475258142
input_x_gradient,input_x_gradient,factor_analysis_n_components_1,factor_analysis,100,0.018931352745352015,0.010730850663722284,0.2971250234164216,0.09685655737420253,4.005604160963554,4.003490269304928,1.6817355045665794,0.4419682207957143
input_x_gradient,input_x_gradient,factor_analysis_n_components_3,factor_analysis,100,0.009651729169430811,0.005268045245441297,0.11245706349444501,0.046816363924613365,1.350931699461043,3.831754717808245,0.8441201476314124,0.30078888610455873
input_x_gradient,input_x_gradient,factor_analysis_n_components_5,factor_analysis,100,0.008772232284350277,0.004173784535741266,0.08987992918463464,0.03742886204155728,0.693158756010643,3.740086655598767,0.6380541753073227,0.2811794859198113
input_x_gradient,input_x_gradient,ica_n_components_1,ica,100,0.016451917885273747,0.01086037378107547,0.2442474238401945,0.08667144298314114,3.5791355120542248,3.6075822794189527,1.4647523487807477,0.4629166550712995
input_x_gradient,input_x_gradient,ica_n_components_3,ica,100,0.009165513537840196,0.005298169664551734,0.1079582523319054,0.046935092924434575,0.5937750208272398,3.73069906524515,0.7985564260568135,0.31302504640683243
input_x_gradient,input_x_gradient,ica_n_components_5,ica,100,0.009375072482573538,0.005437975139411114,0.08651999271577372,0.036540458548823276,0.530901279867634,4.065816740181556,0.6230317609947317,0.2744833931482157
input_x_gradient,input_x_gradient,kernel_pca_n_components_1,kernel_pca,100,0.015383844518716725,0.008054881277164758,0.24123505413349797,0.08460372139954192,2.718296271750758,4.434142118628339,1.4339144037553533,0.4838547979507044
input_x_gradient,input_x_gradient,kernel_pca_n_components_3,kernel_pca,100,0.011362536184372465,0.006750727011889303,0.14243074041650317,0.06187612874337391,2.3402702193295184,3.6658680573206888,1.001423226657137,0.34593054391810646
input_x_gradient,input_x_gradient,kernel_pca_n_components_5,kernel_pca,100,0.010941235008522556,0.005730399465340115,0.13185873679007737,0.0571081502849639,2.6088042101991884,3.2154352366144505,0.9335532791573319,0.33562160928196527
input_x_gradient,input_x_gradient,nmf_n_components_1,nmf,100,0.017199665094641707,0.00908340371451604,0.24513663939911914,0.09002781896991668,3.2970857923173273,3.9126178527632485,1.4394168560340788,0.4205845275158494
