attribution_tag,attribution_name,dimred_tag,dimred_name,distribution_sample_count,token_count_mean,token_count_std,top1_share_mean,top1_share_std,top3_share_mean,top3_share_std,normalized_entropy_mean,normalized_entropy_std,coverage80_tokens_mean,coverage80_tokens_std,coverage80_ratio_mean,coverage80_ratio_std
saliency,saliency,kernel_pca_n_components_5,kernel_pca,1000,65.65,11.341345869257587,0.23030049380496365,0.06138805158888577,0.42891495818848663,0.05798399056515502,0.8060483592069011,0.03485578781515445,35.23,5.9885693586167115,0.5374093391797945,0.02159779891177913
saliency,saliency,nmf_n_components_1,nmf,1000,65.65,11.341345869257587,0.3317673201971098,0.12136700919083679,0.5665784677220254,0.1337915149657627,0.6510826546621179,0.11006264610558748,13.496,6.74903945265795,0.20800318103352838,0.10013325053850848
saliency,saliency,nmf_n_components_3,nmf,1000,65.65,11.341345869257587,0.233325894380541,0.05451662433669148,0.565277461616375,0.12475283017455026,0.6678993993839621,0.09142233354964427,12.771,6.298271765113603,0.1971625194313764,0.09355514789679335
saliency,saliency,nmf_n_components_5,nmf,1000,65.65,11.341345869257587,0.18019630438983983,0.041307415096010006,0.45064096854541213,0.0828942069050372,0.7098596020693463,0.07557514718106793,13.767,5.923664474022883,0.21296324582094217,0.08839532751316338
saliency,saliency,pca_n_components_1,pca,1000,65.65,11.341345869257587,0.255472383864918,0.07450516109158356,0.4188270245930893,0.0562895720273897,0.8073042670649365,0.039896232639918094,35.953,6.4131052477656185,0.5479565013400237,0.02934740552703163
saliency,saliency,pca_n_components_3,pca,1000,65.65,11.341345869257587,0.2383696965517812,0.062030995102312435,0.44164965569888626,0.05888739206291952,0.8006475772446384,0.03670782451505121,35.118,6.161496574700017,0.5352782381893694,0.024234030546739428
saliency,saliency,pca_n_components_5,pca,1000,65.65,11.341345869257587,0.23030049083785786,0.061388050201370996,0.42891495607100605,0.05798398879155168,0.8060483602531767,0.03485578864457366,35.23,5.9885693586167115,0.5374093391797945,0.02159779891177913
value_zeroing,value_zeroing,baseline,baseline,1000,65.65,11.341345869257587,0.2623092146238339,0.04322100344871326,0.6430124949835574,0.12005848673484154,0.5323890011044158,0.08674939052710705,6.01,2.164390118390071,0.09399381315039676,0.03667162364854355
value_zeroing,value_zeroing,factor_analysis_n_components_1,factor_analysis,1000,65.65,11.341345869257587,0.32654405534164,0.0718960294375202,0.47231021004641205,0.026332196947100636,0.7659313927708316,0.03338290203481267,39.401,6.9018718355845206,0.6003036294202146,0.020484301346702385
value_zeroing,value_zeroing,factor_analysis_n_components_3,factor_analysis,1000,65.65,11.341345869257587,0.19737575620816983,0.01335382913796057,0.5848963485533377,0.050364006174462427,0.7162705272129839,0.026795766658219807,32.063,5.383308556177234,0.4889749394759327,0.013196835880272097
value_zeroing,value_zeroing,factor_analysis_n_components_5,factor_analysis,1000,65.65,11.341345869257587,0.12889847715576325,0.008402050610385467,0.3863318433932776,0.025551084830409892,0.749164801212334,0.030429923402117517,27.098,4.33741964873232,0.4143626755516531,0.02332493724589577
value_zeroing,value_zeroing,ica_n_components_1,ica,1000,65.65,11.341345869257587,0.23693040107325203,0.03931111370119402,0.4492702892762794,0.03210135169186084,0.8032856929094883,0.018640046275826255,39.18,6.885565409682129,0.5968288110887016,0.01922882858640057
value_zeroing,value_zeroing,ica_n_components_3,ica,1000,65.65,11.341345869257587,0.18497994250145922,0.014995829719475818,0.5422828389753337,0.05616843747306602,0.7393484569124243,0.028821202899312504,32.346,5.537051827727725,0.4931558120437062,0.01888931284636589
value_zeroing,value_zeroing,ica_n_components_5,ica,1000,65.65,11.341345869257587,0.12238116012869489,0.00922844547116703,0.3663156445860501,0.028172846197748052,0.7687810259426462,0.03251290068193741,27.607,4.685990771385439,0.422166499327784,0.03307370964001194
value_zeroing,value_zeroing,kernel_pca_n_components_1,kernel_pca,1000,65.65,11.341345869257587,0.23693040186667455,0.03931111170729568,0.4492702862921518,0.03210135485114017,0.8032856941530658,0.018640045805859793,39.18,6.885565409682129,0.5968288110887016,0.01922882858640057
value_zeroing,value_zeroing,kernel_pca_n_components_3,kernel_pca,1000,65.65,11.341345869257587,0.20928595568325123,0.021233159461541577,0.5053466106329895,0.04263742430436967,0.7710090543369791,0.021251098321487066,36.105,6.131032911717614,0.5504459312683488,0.014947049174856333
value_zeroing,value_zeroing,kernel_pca_n_components_5,kernel_pca,1000,65.65,11.341345869257587,0.19100507688513677,0.02026353889391012,0.46492467797126485,0.04536060390206563,0.7795211270569979,0.019672590794031965,35.058,5.767312883648493,0.5350609747692953,0.01650653712112389
value_zeroing,value_zeroing,nmf_n_components_1,nmf,1000,65.65,11.341345869257587,0.4033677358509791,0.05976028471531532,0.7941817783206946,0.08068217442122722,0.41977246791651407,0.05953536915515842,3.757,0.9288777173631704,0.058807445648303036,0.01732644355785563
value_zeroing,value_zeroing,nmf_n_components_3,nmf,1000,65.65,11.341345869257587,0.2981828888970571,0.03128949033729156,0.7958216079804965,0.08911726015263306,0.43792612299761,0.06539913438056905,3.764,0.9365795114036936,0.05893753491202565,0.017461613805062212
value_zeroing,value_zeroing,nmf_n_components_5,nmf,1000,65.65,11.341345869257587,0.22636978429848706,0.029071574780239345,0.6075132809446835,0.07468497018099578,0.5120638120233566,0.06335977871168723,5.226,1.1341120800918267,0.08197582024181321,0.022570891136247998
value_zeroing,value_zeroing,pca_n_components_1,pca,1000,65.65,11.341345869257587,0.236930402240567,0.039311113485132394,0.44927028794591134,0.0321013517704138,0.8032856937883768,0.018640045959858274,39.18,6.885565409682129,0.5968288110887016,0.01922882858640057
value_zeroing,value_zeroing,pca_n_components_3,pca,1000,65.65,11.341345869257587,0.20928595414445483,0.02123315934458608,0.5053466121023927,0.04263742435323712,0.7710090527832756,0.021251098818089585,36.105,6.131032911717614,0.5504459312683488,0.014947049174856333
value_zeroing,value_zeroing,pca_n_components_5,pca,1000,65.65,11.341345869257587,0.19100507523066637,0.020263538528143867,0.46492468042978063,0.04536060355537975,0.7795211253574271,0.01967259169579667,35.058,5.767312883648493,0.5350609747692953,0.01650653712112389
